stride,number,mis
577,4062080,723
577,4468288,711
577,4874496,692
577,5280704,686
577,5686912,675
577,6093120,669
577,6499328,674
577,6905536,667
577,7311744,674
577,7717952,668
577,8124160,664
577,8530368,662
577,8936576,659
577,9342784,658
577,9748992,656
577,10155200,648
577,10561408,644
577,10967616,644
577,11373824,637
577,11780032,645
577,12186240,636
577,12592448,642
577,12998656,640
577,13404864,636
577,13811072,636
577,14217280,638
577,14623488,633
577,15029696,636
577,15435904,636
577,15842112,635
577,16248320,634
577,16654528,633
577,17060736,634
577,17466944,632
577,17873152,626
577,18279360,631
577,18685568,630
577,19091776,629
577,19497984,630
577,19904192,629
577,20310400,628
577,20716608,629
577,21122816,624
577,21529024,629
577,21935232,628
577,22341440,628
577,22747648,627
577,23153856,629
577,23560064,629
577,23966272,626
577,24372480,625
577,24778688,625
577,25184896,507
577,25591104,627
577,25997312,624
577,26403520,626
577,26809728,624
577,27215936,622
577,27622144,627
577,28028352,626
577,28434560,626
577,28840768,626
577,29246976,625
577,29653184,625
577,30059392,624
577,30465600,624
577,30871808,627
577,31278016,623
577,31684224,625
577,32090432,624
577,32496640,625
577,32902848,625
577,33309056,625
577,33715264,627
577,34121472,618
577,34527680,622
577,34933888,624
577,35340096,625
577,35746304,624
577,36152512,623
577,36558720,624
577,36964928,624
577,37371136,625
577,37777344,624
577,38183552,625
577,38589760,622
577,38995968,622
577,39402176,623
577,39808384,623
577,40214592,624
577,40620800,622
577,41027008,623
577,41433216,622
577,41839424,625
577,42245632,623
577,42651840,622
577,43058048,623
577,43464256,623
577,43870464,621
577,44276672,621
577,44682880,621
577,45089088,623
577,45495296,622
577,45901504,618
577,46307712,620
577,46713920,622
577,47120128,622
577,47526336,619
577,47932544,623
577,48338752,619
577,48744960,609
577,49151168,617
577,49557376,621
577,49963584,621
577,50369792,622
577,50776000,622
577,51182208,621
577,51588416,619
577,51994624,621
577,52400832,622
577,52807040,621
577,53213248,617
577,53619456,621
577,54025664,622
577,54431872,619
577,54838080,619
577,55244288,622
577,55650496,622
577,56056704,620
577,56462912,620
577,56869120,621
577,57275328,621
577,57681536,622
577,58087744,621
577,58493952,620
577,58900160,621
577,59306368,621
577,59712576,621
577,60118784,620
577,60524992,620
577,60931200,616
577,61337408,620
577,61743616,621
577,62149824,621
577,62556032,619
577,62962240,622
577,63368448,621
577,63774656,570
577,64180864,621
577,64587072,621
577,64993280,620
577,65399488,620
578,406912,638
578,813824,770
578,1220736,859
578,1627648,850
578,2034560,812
578,2441472,799
578,2848384,775
578,3255296,754
578,3662208,742
578,4069120,719
578,4476032,704
578,4882944,688
578,5289856,692
578,5696768,675
578,6103680,678
578,6510592,676
578,6917504,669
578,7324416,664
578,7731328,665
578,8138240,665
578,8545152,660
578,8952064,657
578,9358976,647
578,9765888,644
578,10172800,650
578,10579712,647
578,10986624,647
578,11393536,642
578,11800448,645
578,12207360,641
578,12614272,642
578,13021184,637
578,13428096,634
578,13835008,635
578,14241920,635
578,14648832,634
578,15055744,636
578,15462656,635
578,15869568,629
578,16276480,633
578,16683392,631
578,17090304,630
578,17497216,630
578,17904128,629
578,18311040,629
578,18717952,631
578,19124864,631
578,19531776,626
578,19938688,631
578,20345600,626
578,20752512,628
578,21159424,627
578,21566336,627
578,21973248,631
578,22380160,628
578,22787072,627
578,23193984,626
578,23600896,625
578,24007808,626
578,24414720,627
578,24821632,627
578,25228544,627
578,25635456,628
578,26042368,621
578,26449280,627
578,26856192,626
578,27263104,626
578,27670016,625
578,28076928,624
578,28483840,626
578,28890752,625
578,29297664,624
578,29704576,625
578,30111488,625
578,30518400,623
578,30925312,627
578,31332224,625
578,31739136,622
578,32146048,624
578,32552960,625
578,32959872,625
578,33366784,624
578,33773696,619
578,34180608,624
578,34587520,624
578,34994432,623
578,35401344,624
578,35808256,622
578,36215168,623
578,36622080,622
578,37028992,625
578,37435904,622
578,37842816,619
578,38249728,620
578,38656640,621
578,39063552,624
578,39470464,621
578,39877376,621
578,40284288,621
578,40691200,623
578,41098112,624
578,41505024,623
578,41911936,621
578,42318848,621
578,42725760,622
578,43132672,621
578,43539584,620
578,43946496,620
578,44353408,623
578,44760320,622
578,45167232,622
578,45574144,622
578,45981056,618
578,46387968,613
578,46794880,620
578,47201792,619
578,47608704,617
578,48015616,621
578,48422528,622
578,48829440,622
578,49236352,621
578,49643264,622
578,50050176,622
578,50457088,623
578,50864000,622
578,51270912,622
578,51677824,622
578,52084736,622
578,52491648,621
578,52898560,620
578,53305472,614
578,53712384,616
578,54119296,618
578,54526208,618
578,54933120,621
578,55340032,621
578,55746944,621
578,56153856,621
578,56560768,620
578,56967680,621
578,57374592,620
578,57781504,621
578,58188416,620
578,58595328,621
578,59002240,620
578,59409152,620
578,59816064,620
578,60222976,618
578,60629888,618
578,61036800,620
578,61443712,621
578,61850624,621
578,62257536,621
578,62664448,621
578,63071360,620
578,63478272,617
578,63885184,618
578,64292096,620
578,64699008,621
578,65105920,618
578,65512832,621
579,407616,638
579,815232,765
579,1222848,861
579,1630464,841
579,2038080,827
579,2445696,800
579,2853312,763
579,3260928,752
579,3668544,738
579,4076160,726
579,4483776,704
579,4891392,695
579,5299008,686
579,5706624,683
579,6114240,681
579,6521856,649
579,6929472,669
579,7337088,670
579,7744704,660
579,8152320,653
579,8559936,660
579,8967552,660
579,9375168,654
579,9782784,653
579,10190400,650
579,10598016,649
579,11005632,646
579,11413248,646
579,11820864,641
579,12228480,637
579,12636096,633
579,13043712,635
579,13451328,638
579,13858944,635
579,14266560,635
579,14674176,628
579,15081792,633
579,15489408,633
579,15897024,631
579,16304640,634
579,16712256,631
579,17119872,629
579,17527488,630
579,17935104,631
579,18342720,630
579,18750336,624
579,19157952,625
579,19565568,625
579,19973184,628
579,20380800,628
579,20788416,630
579,21196032,628
579,21603648,628
579,22011264,627
579,22418880,626
579,22826496,626
579,23234112,626
579,23641728,627
579,24049344,627
579,24456960,626
579,24864576,625
579,25272192,624
579,25679808,627
579,26087424,625
579,26495040,625
579,26902656,627
579,27310272,626
579,27717888,624
579,28125504,624
579,28533120,623
579,28940736,624
579,29348352,626
579,29755968,622
579,30163584,623
579,30571200,624
579,30978816,623
579,31386432,624
579,31794048,624
579,32201664,624
579,32609280,623
579,33016896,622
579,33424512,624
579,33832128,623
579,34239744,623
579,34647360,624
579,35054976,623
579,35462592,623
579,35870208,623
579,36277824,624
579,36685440,623
579,37093056,539
579,37500672,622
579,37908288,622
579,38315904,621
579,38723520,621
579,39131136,621
579,39538752,623
579,39946368,623
579,40353984,622
579,40761600,619
579,41169216,620
579,41576832,617
579,41984448,621
579,42392064,619
579,42799680,622
579,43207296,619
579,43614912,621
579,44022528,622
579,44430144,622
579,44837760,621
579,45245376,619
579,45652992,621
579,46060608,621
579,46468224,617
579,46875840,621
579,47283456,621
579,47691072,622
579,48098688,622
579,48506304,623
579,48913920,619
579,49321536,620
579,49729152,622
579,50136768,622
579,50544384,618
579,50952000,621
579,51359616,621
579,51767232,621
579,52174848,620
579,52582464,620
579,52990080,621
579,53397696,619
579,53805312,620
579,54212928,621
579,54620544,622
579,55028160,621
579,55435776,620
579,55843392,563
579,56251008,620
579,56658624,620
579,57066240,619
579,57473856,621
579,57881472,611
579,58289088,619
579,58696704,617
579,59104320,616
579,59511936,618
579,59919552,617
579,60327168,615
579,60734784,619
579,61142400,620
579,61550016,619
579,61957632,621
579,62365248,619
579,62772864,620
579,63180480,618
579,63588096,618
579,63995712,620
579,64403328,620
579,64810944,619
579,65218560,618
580,408320,640
580,816640,766
580,1224960,860
580,1633280,845
580,2041600,819
580,2449920,781
580,2858240,770
580,3266560,745
580,3674880,742
580,4083200,715
580,4491520,702
580,4899840,694
580,5308160,685
580,5716480,679
580,6124800,672
580,6533120,676
580,6941440,671
580,7349760,667
580,7758080,659
580,8166400,657
580,8574720,657
580,8983040,652
580,9391360,653
580,9799680,649
580,10208000,648
580,10616320,644
580,11024640,643
580,11432960,641
580,11841280,631
580,12249600,634
580,12657920,638
580,13066240,635
580,13474560,635
580,13882880,634
580,14291200,635
580,14699520,631
580,15107840,632
580,15516160,632
580,15924480,625
580,16332800,629
580,16741120,627
580,17149440,628
580,17557760,623
580,17966080,625
580,18374400,626
580,18782720,627
580,19191040,623
580,19599360,627
580,20007680,625
580,20416000,626
580,20824320,626
580,21232640,625
580,21640960,627
580,22049280,621
580,22457600,622
580,22865920,624
580,23274240,623
580,23682560,624
580,24090880,620
580,24499200,623
580,24907520,619
580,25315840,616
580,25724160,622
580,26132480,623
580,26540800,623
580,26949120,624
580,27357440,622
580,27765760,619
580,28174080,622
580,28582400,621
580,28990720,622
580,29399040,617
580,29807360,622
580,30215680,623
580,30624000,621
580,31032320,621
580,31440640,621
580,31848960,621
580,32257280,623
580,32665600,620
580,33073920,621
580,33482240,622
580,33890560,622
580,34298880,621
580,34707200,620
580,35115520,620
580,35523840,620
580,35932160,620
580,36340480,622
580,36748800,620
580,37157120,618
580,37565440,619
580,37973760,620
580,38382080,621
580,38790400,620
580,39198720,619
580,39607040,620
580,40015360,619
580,40423680,620
580,40832000,620
580,41240320,619
580,41648640,620
580,42056960,618
580,42465280,619
580,42873600,619
580,43281920,617
580,43690240,619
580,44098560,619
580,44506880,618
580,44915200,616
580,45323520,616
580,45731840,617
580,46140160,619
580,46548480,619
580,46956800,617
580,47365120,617
580,47773440,619
580,48181760,619
580,48590080,620
580,48998400,618
580,49406720,619
580,49815040,619
580,50223360,620
580,50631680,616
580,51040000,618
580,51448320,619
580,51856640,620
580,52264960,617
580,52673280,618
580,53081600,616
580,53489920,617
580,53898240,618
580,54306560,619
580,54714880,619
580,55123200,620
580,55531520,617
580,55939840,617
580,56348160,618
580,56756480,619
580,57164800,617
580,57573120,618
580,57981440,619
580,58389760,618
580,58798080,617
580,59206400,618
580,59614720,615
580,60023040,564
580,60431360,617
580,60839680,618
580,61248000,618
580,61656320,617
580,62064640,613
580,62472960,615
580,62881280,616
580,63289600,617
580,63697920,618
580,64106240,613
580,64514560,615
580,64922880,616
580,65331200,617
581,409024,636
581,818048,768
581,1227072,845
581,1636096,823
581,2045120,808
581,2454144,791
581,2863168,768
581,3272192,749
581,3681216,714
581,4090240,715
581,4499264,696
581,4908288,688
581,5317312,685
581,5726336,678
581,6135360,669
581,6544384,673
581,6953408,666
581,7362432,655
581,7771456,655
581,8180480,658
581,8589504,657
581,8998528,653
581,9407552,646
581,9816576,649
581,10225600,647
581,10634624,647
581,11043648,635
581,11452672,638
581,11861696,621
581,12270720,634
581,12679744,630
581,13088768,635
581,13497792,632
581,13906816,631
581,14315840,626
581,14724864,632
581,15133888,626
581,15542912,628
581,15951936,629
581,16360960,626
581,16769984,629
581,17179008,624
581,17588032,627
581,17997056,629
581,18406080,624
581,18815104,622
581,19224128,626
581,19633152,624
581,20042176,625
581,20451200,628
581,20860224,624
581,21269248,626
581,21678272,624
581,22087296,623
581,22496320,625
581,22905344,625
581,23314368,623
581,23723392,623
581,24132416,625
581,24541440,623
581,24950464,623
581,25359488,620
581,25768512,623
581,26177536,623
581,26586560,620
581,26995584,621
581,27404608,620
581,27813632,620
581,28222656,621
581,28631680,623
581,29040704,620
581,29449728,620
581,29858752,618
581,30267776,622
581,30676800,618
581,31085824,622
581,31494848,620
581,31903872,624
581,32312896,617
581,32721920,616
581,33130944,622
581,33539968,621
581,33948992,622
581,34358016,621
581,34767040,619
581,35176064,621
581,35585088,620
581,35994112,620
581,36403136,622
581,36812160,620
581,37221184,618
581,37630208,619
581,38039232,620
581,38448256,619
581,38857280,616
581,39266304,617
581,39675328,620
581,40084352,619
581,40493376,620
581,40902400,618
581,41311424,617
581,41720448,619
581,42129472,620
581,42538496,619
581,42947520,617
581,43356544,620
581,43765568,620
581,44174592,619
581,44583616,619
581,44992640,617
581,45401664,618
581,45810688,620
581,46219712,619
581,46628736,617
581,47037760,619
581,47446784,619
581,47855808,619
581,48264832,616
581,48673856,611
581,49082880,616
581,49491904,619
581,49900928,620
581,50309952,617
581,50718976,620
581,51128000,619
581,51537024,619
581,51946048,618
581,52355072,618
581,52764096,619
581,53173120,618
581,53582144,618
581,53991168,619
581,54400192,619
581,54809216,618
581,55218240,618
581,55627264,618
581,56036288,619
581,56445312,615
581,56854336,615
581,57263360,619
581,57672384,618
581,58081408,618
581,58490432,615
581,58899456,617
581,59308480,617
581,59717504,618
581,60126528,618
581,60535552,618
581,60944576,617
581,61353600,617
581,61762624,617
581,62171648,619
581,62580672,618
581,62989696,616
581,63398720,617
581,63807744,618
581,64216768,614
581,64625792,616
581,65034816,618
581,65443840,617
582,405072,634
582,810144,750
582,1215216,828
582,1620288,845
582,2025360,818
582,2430432,792
582,2835504,614
582,3240576,663
582,3645648,703
582,4050720,706
582,4455792,698
582,4860864,683
582,5265936,676
582,5671008,677
582,6076080,667
582,6481152,669
582,6886224,665
582,7291296,663
582,7696368,658
582,8101440,658
582,8506512,659
582,8911584,650
582,9316656,653
582,9721728,646
582,10126800,647
582,10531872,643
582,10936944,638
582,11342016,637
582,11747088,638
582,12152160,636
582,12557232,637
582,12962304,635
582,13367376,635
582,13772448,633
582,14177520,636
582,14582592,630
582,14987664,624
582,15392736,629
582,15797808,629
582,16202880,630
582,16607952,626
582,17013024,629
582,17418096,627
582,17823168,606
582,18228240,624
582,18633312,625
582,19038384,625
582,19443456,625
582,19848528,626
582,20253600,625
582,20658672,626
582,21063744,613
582,21468816,622
582,21873888,624
582,22278960,623
582,22684032,622
582,23089104,625
582,23494176,625
582,23899248,620
582,24304320,623
582,24709392,622
582,25114464,624
582,25519536,623
582,25924608,624
582,26329680,624
582,26734752,621
582,27139824,621
582,27544896,623
582,27949968,623
582,28355040,621
582,28760112,623
582,29165184,618
582,29570256,621
582,29975328,622
582,30380400,622
582,30785472,621
582,31190544,621
582,31595616,524
582,32000688,619
582,32405760,622
582,32810832,623
582,33215904,621
582,33620976,620
582,34026048,619
582,34431120,620
582,34836192,620
582,35241264,621
582,35646336,619
582,36051408,620
582,36456480,618
582,36861552,621
582,37266624,621
582,37671696,619
582,38076768,621
582,38481840,618
582,38886912,619
582,39291984,620
582,39697056,617
582,40102128,619
582,40507200,616
582,40912272,620
582,41317344,619
582,41722416,621
582,42127488,617
582,42532560,617
582,42937632,620
582,43342704,619
582,43747776,618
582,44152848,616
582,44557920,616
582,44962992,618
582,45368064,619
582,45773136,619
582,46178208,616
582,46583280,619
582,46988352,619
582,47393424,619
582,47798496,619
582,48203568,619
582,48608640,619
582,49013712,617
582,49418784,619
582,49823856,618
582,50228928,617
582,50634000,618
582,51039072,618
582,51444144,617
582,51849216,617
